,city,state,county
17365,lumberton,MS,Lamar
17366,mc lain,MS,Greene
17367,mc neill,MS,Pearl
17368,moselle,MS,Jones
17369,moss,MS,Jasper
17370,neely,MS,Greene
17371,new augusta,MS,Perry
17372,nicholson,MS,Pearl
17373,ovett,MS,Jones
17374,petal,MS,Forrest
17375,picayune,MS,Pearl
17376,poplarville,MS,Pearl
17377,prentiss,MS,Jefferson
17378,purvis,MS,Lamar
17379,richton,MS,Perry
17380,sandersville,MS,Jones
17381,sandy hook,MS,Walthall
17382,seminary,MS,Covington
17383,soso,MS,Jones
17384,stringer,MS,Jasper
17385,sumrall,MS,Lamar
17386,foxworth,MS,Marion
17387,gulfport,MS,Harrison
17393,bay saint louis,MS,Hancock
17395,stennis space center,MS,Hancock
17396,diamondhead,MS,Hancock
17398,biloxi,MS,Harrison
17404,diberville,MS,Harrison
17405,escatawpa,MS,Jackson
17406,gautier,MS,Jackson
17407,hurley,MS,Jackson
17408,kiln,MS,Hancock
17409,lakeshore,MS,Hancock
17410,long beach,MS,Harrison
17411,mc henry,MS,Stone
17412,moss point,MS,Jackson
17414,ocean springs,MS,Jackson
17415,vancleave,MS,Jackson
17417,pascagoula,MS,Jackson
17420,pass christian,MS,Harrison
17421,pearlington,MS,Hancock
17422,perkinston,MS,Stone
17423,saucier,MS,Harrison
17424,waveland,MS,Hancock
17425,wiggins,MS,Stone
17428,brookhaven,MS,Lincoln
17431,bogue chitto,MS,Lincoln
17432,bude,MS,Franklin
17433,centreville,MS,Wilkinson
17434,chatawa,MS,Pike
17435,crosby,MS,Wilkinson
17436,fernwood,MS,Pike
17437,gloster,MS,Amite
17438,jayess,MS,Lawrence
17439,kokomo,MS,Marion
17440,liberty,MS,Amite
17441,mc call creek,MS,Franklin
17442,mccomb,MS,Pike
17444,magnolia,MS,Pike
17445,meadville,MS,Franklin
17446,monticello,MS,Lawrence
17447,oak vale,MS,Lawrence
17448,osyka,MS,Pike
17449,roxie,MS,Franklin
17450,ruth,MS,Lincoln
17451,silver creek,MS,Lawrence
17452,smithdale,MS,Amite
17453,sontag,MS,Lawrence
17454,summit,MS,Pike
17455,tylertown,MS,Walthall
17456,union church,MS,Jefferson
17457,woodville,MS,Wilkinson
17458,columbus,MS,Lowndes
17464,aberdeen,MS,Monroe
17465,ackerman,MS,Choctaw
17466,artesia,MS,Lowndes
17467,bellefontaine,MS,Webster
17468,brooksville,MS,Noxubee
17469,caledonia,MS,Lowndes
17470,cedarbluff,MS,Clay
17471,crawford,MS,Lowndes
17472,eupora,MS,Webster
17473,french camp,MS,Choctaw
17474,hamilton,MS,Monroe
17475,kilmichael,MS,Montgomery
17476,maben,MS,Webster
17477,mantee,MS,Webster
17478,mathiston,MS,Choctaw
17479,mayhew,MS,Lowndes
17480,montpelier,MS,Clay
17481,pheba,MS,Clay
17482,prairie,MS,Monroe
17483,starkville,MS,Oktibbeha
17485,mississippi state,MS,Oktibbeha
17486,steens,MS,Lowndes
17487,stewart,MS,Webster
17488,sturgis,MS,Oktibbeha
17489,walthall,MS,Webster
17490,weir,MS,Choctaw
17491,west point,MS,Clay
17492,woodland,MS,Chickasaw
17493,arlington,GA,Calhoun
17494,attapulgus,GA,Decatur
17495,bainbridge,GA,Decatur
17498,blakely,GA,Early
17499,bluffton,GA,Clay
17500,brinson,GA,Decatur
17501,bronwood,GA,Terrell
17502,cairo,GA,Grady
17504,calvary,GA,Grady
17505,cedar springs,GA,Early
17506,climax,GA,Decatur
17507,coleman,GA,Randolph
17508,colquitt,GA,Miller
17509,cuthbert,GA,Randolph
17510,damascus,GA,Early
17511,dawson,GA,Terrell
17512,donalsonville,GA,Seminole
17513,edison,GA,Calhoun
17514,fort gaines,GA,Clay
17515,fowlstown,GA,Decatur
17516,georgetown,GA,Quitman
17517,iron city,GA,Seminole
17518,jakin,GA,Early
17519,leary,GA,Calhoun
17520,morgan,GA,Calhoun
17521,morris,GA,Quitman
17522,newton,GA,Baker
17523,parrott,GA,Terrell
17524,sasser,GA,Terrell
17525,shellman,GA,Randolph
17526,whigham,GA,Grady
17528,bagdad,KY,Shelby
17529,bardstown,KY,Nelson
17530,bedford,KY,Trimble
17531,bethlehem,KY,Henry
17532,bloomfield,KY,Nelson
17533,bradfordsville,KY,Marion
17534,buckner,KY,Oldham
17535,campbellsburg,KY,Henry
17536,chaplin,KY,Nelson
17537,coxs creek,KY,Nelson
17538,crestwood,KY,Oldham
17539,eastwood,KY,Jefferson
17540,eminence,KY,Henry
17541,fairfield,KY,Nelson
17542,finchville,KY,Shelby
17543,fisherville,KY,Spencer
17544,glenview,KY,Jefferson
17545,goshen,KY,Oldham
17546,harrods creek,KY,Jefferson
17547,la grange,KY,Oldham
17549,lebanon,KY,Marion
17550,lockport,KY,Henry
17551,loretto,KY,Marion
17552,mackville,KY,Washington
17553,masonic home,KY,Jefferson
17554,milton,KY,Trimble
17555,mount eden,KY,Spencer
17556,mount washington,KY,Bullitt
17557,nazareth,KY,Nelson
17558,nerinx,KY,Marion
17559,new castle,KY,Henry
17560,new haven,KY,Nelson
17561,new hope,KY,Nelson
17562,pendleton,KY,Henry
17563,pewee valley,KY,Oldham
17564,pleasureville,KY,Henry
17565,port royal,KY,Henry
17566,prospect,KY,Jefferson
17567,raywick,KY,Marion
17568,saint catharine,KY,Washington
17569,saint francis,KY,Marion
17570,saint mary,KY,Marion
17571,shelbyville,KY,Shelby
17573,simpsonville,KY,Shelby
17574,smithfield,KY,Henry
17575,springfield,KY,Washington
17576,sulphur,KY,Henry
17577,taylorsville,KY,Spencer
17578,turners station,KY,Henry
17579,waddy,KY,Shelby
17580,westport,KY,Oldham
17581,willisburg,KY,Washington
17582,battletown,KY,Meade
17583,boston,KY,Nelson
17584,brandenburg,KY,Meade
17585,brooks,KY,Bullitt
17586,clermont,KY,Bullitt
17587,cloverport,KY,Breckinridge
17588,custer,KY,Breckinridge
17589,ekron,KY,Meade
17590,fairdale,KY,Jefferson
17591,falls of rough,KY,Grayson
17592,fort knox,KY,Hardin
17594,hillview,KY,Bullitt
17595,garfield,KY,Breckinridge
17596,guston,KY,Meade
17597,hardinsburg,KY,Breckinridge
17598,harned,KY,Breckinridge
17599,hudson,KY,Breckinridge
17600,irvington,KY,Breckinridge
17601,lebanon junction,KY,Bullitt
17602,mc daniels,KY,Breckinridge
17603,mc quady,KY,Breckinridge
17604,muldraugh,KY,Meade
17605,payneville,KY,Meade
17606,radcliff,KY,Hardin
17608,rhodelia,KY,Meade
17609,rineyville,KY,Hardin
17610,shepherdsville,KY,Bullitt
17612,stephensport,KY,Breckinridge
17613,union star,KY,Breckinridge
17614,vine grove,KY,Meade
17615,webster,KY,Breckinridge
17616,west point,KY,Hardin
17617,westview,KY,Breckinridge
17618,louisville,KY,Jefferson
17684,burgin,KY,Mercer
17685,carlisle,KY,Nicholas
17686,clay city,KY,Powell
17687,clearfield,KY,Rowan
17688,denniston,KY,Menifee
17689,elliottville,KY,Rowan
17690,farmers,KY,Rowan
17691,frenchburg,KY,Menifee
17692,georgetown,KY,Scott
17693,gravel switch,KY,Marion
17694,harrodsburg,KY,Mercer
17695,hope,KY,Bath
17696,irvine,KY,Estill
17697,jeffersonville,KY,Montgomery
17698,keene,KY,Jessamine
17699,nicholasville,KY,Jessamine
17700,lawrenceburg,KY,Anderson
17701,means,KY,Menifee
17702,midway,KY,Woodford
17703,millersburg,KY,Bourbon
17704,moorefield,KY,Nicholas
17705,morehead,KY,Rowan
17706,mount sterling,KY,Montgomery
17707,new liberty,KY,Owen
17709,north middletown,KY,Bourbon
17710,olympia,KY,Bath
17711,owenton,KY,Owen
17712,owingsville,KY,Bath
17713,paris,KY,Bourbon
17715,perry park,KY,Owen
17716,preston,KY,Bath
17717,sadieville,KY,Scott
17718,salt lick,KY,Bath
17719,salvisa,KY,Mercer
17720,sharpsburg,KY,Bath
17721,slade,KY,Powell
17722,stamping ground,KY,Scott
17723,stanton,KY,Powell
17724,versailles,KY,Woodford
17726,waco,KY,Madison
17728,wellington,KY,Menifee
17729,wilmore,KY,Jessamine
17730,winchester,KY,Clark
17732,annville,KY,Jackson
17733,berea,KY,Madison
17735,bighill,KY,Jackson
17736,brodhead,KY,Rockcastle
17737,bryantsville,KY,Garrard
17738,crab orchard,KY,Lincoln
17739,danville,KY,Boyle
17741,gray hawk,KY,Jackson
17742,hustonville,KY,Casey
17743,junction city,KY,Boyle
17744,kings mountain,KY,Casey
17745,lancaster,KY,Garrard
17746,livingston,KY,Rockcastle
17748,mc kee,KY,Jackson
17749,mc kinney,KY,Lincoln
17750,mitchellsburg,KY,Boyle
17751,mount vernon,KY,Rockcastle
17752,orlando,KY,Rockcastle
17753,paint lick,KY,Garrard
17754,parksville,KY,Boyle
17755,perryville,KY,Boyle
17756,ravenna,KY,Estill
17757,renfro valley,KY,Rockcastle
17758,richmond,KY,Madison
17760,sandgap,KY,Jackson
17761,stanford,KY,Lincoln
17762,tyner,KY,Jackson
17763,waneta,KY,Jackson
17764,waynesburg,KY,Lincoln
17765,wildie,KY,Rockcastle
17766,winston,KY,Estill
17767,lexington,KY,Fayette
17806,frankfort,KY,Franklin
17815,corbin,KY,Whitley
17817,bush,KY,Laurel
17818,east bernstadt,KY,Laurel
17819,emlyn,KY,Whitley
17820,gray,KY,Knox
17821,keavy,KY,Laurel
17822,lily,KY,Laurel
17823,london,KY,Laurel
17829,nevisdale,KY,Whitley
17830,pittsburg,KY,Laurel
17831,rockholds,KY,Whitley
17832,siler,KY,Whitley
17833,williamsburg,KY,Whitley
17834,woodbine,KY,Knox
17835,ages brookside,KY,Harlan
17836,asher,KY,Leslie
17837,baxter,KY,Harlan
17838,benham,KY,Harlan
17839,big laurel,KY,Harlan
17840,bledsoe,KY,Harlan
17841,calvin,KY,Bell
17842,cawood,KY,Harlan
17843,chappell,KY,Leslie
17844,coalgood,KY,Harlan
17845,coldiron,KY,Harlan
17846,cranks,KY,Harlan
17847,cumberland,KY,Harlan
17848,dayhoit,KY,Harlan
17849,eolia,KY,Letcher
17850,essie,KY,Leslie
17851,evarts,KY,Harlan
17852,grays knob,KY,Harlan
17853,gulston,KY,Harlan
17854,harlan,KY,Harlan
17855,helton,KY,Leslie
17856,holmes mill,KY,Harlan
17857,hoskinston,KY,Leslie
17858,hulen,KY,Bell
17859,kenvir,KY,Harlan
17860,lejunior,KY,Harlan
17861,loyall,KY,Harlan
17862,lynch,KY,Harlan
17863,miracle,KY,Bell
17864,mozelle,KY,Leslie
17865,partridge,KY,Letcher
17866,pathfork,KY,Harlan
17867,putney,KY,Harlan
17868,stinnett,KY,Leslie
17869,totz,KY,Perry
17870,wallins creek,KY,Harlan
17871,warbranch,KY,Leslie
17872,arjay,KY,Bell
17873,artemus,KY,Knox
17874,barbourville,KY,Knox
17875,beverly,KY,Bell
17876,big creek,KY,Clay
17877,bimble,KY,Knox
17878,bryants store,KY,Knox
17879,cannon,KY,Knox
17880,closplint,KY,Harlan
17881,dewitt,KY,Knox
17882,eriline,KY,Clay
17883,fall rock,KY,Clay
17884,flat lick,KY,Knox
17885,fourmile,KY,Bell
17886,frakes,KY,Bell
17887,garrard,KY,Clay
17888,girdler,KY,Knox
17889,goose rock,KY,Clay
17890,green road,KY,Knox
17891,heidrick,KY,Knox
17892,hima,KY,Clay
17893,hinkle,KY,Knox
17894,ingram,KY,Bell
17895,kettle island,KY,Bell
17896,manchester,KY,Clay
17897,mary alice,KY,Harlan
17898,middlesboro,KY,Bell
17899,oneida,KY,Clay
17900,pineville,KY,Bell
17901,roark,KY,Leslie
17902,saul,KY,Perry
17903,scalf,KY,Knox
17904,sextons creek,KY,Clay
17905,stoney fork,KY,Bell
17906,trosper,KY,Knox
17907,walker,KY,Knox
17908,woollum,KY,Knox
17909,alexandria,KY,Campbell
17910,augusta,KY,Bracken
17911,berry,KY,Harrison
17912,brooksville,KY,Bracken
17913,burlington,KY,Boone
17914,butler,KY,Pendleton
17915,california,KY,Campbell
17916,carrollton,KY,Carroll
17917,corinth,KY,Grant
17918,covington,KY,Kenton
17921,latonia,KY,Kenton
17923,ft mitchell,KY,Kenton
17924,erlanger,KY,Kenton
17927,florence,KY,Boone
17929,crittenden,KY,Grant
17930,cynthiana,KY,Harrison
17931,de mossville,KY,Pendleton
17932,dover,KY,Mason
17933,dry ridge,KY,Grant
17934,elizaville,KY,Fleming
17935,ewing,KY,Fleming
17936,falmouth,KY,Pendleton
17937,flemingsburg,KY,Fleming
17939,foster,KY,Bracken
17940,germantown,KY,Bracken
17941,ghent,KY,Carroll
17942,glencoe,KY,Gallatin
17943,hebron,KY,Boone
17944,hillsboro,KY,Fleming
17945,independence,KY,Kenton
17946,jonesville,KY,Grant
17947,kenton,KY,Kenton
17948,mason,KY,Grant
17949,mayslick,KY,Mason
17950,maysville,KY,Mason
17951,melbourne,KY,Campbell
17952,milford,KY,Bracken
17953,minerva,KY,Mason
17954,morning view,KY,Kenton
17955,mount olivet,KY,Robertson
17956,muses mills,KY,Fleming
17957,newport,KY,Campbell
17959,bellevue,KY,Campbell
17960,dayton,KY,Campbell
17961,fort thomas,KY,Campbell
17963,petersburg,KY,Boone
17964,plummers landing,KY,Fleming
17965,sanders,KY,Carroll
17966,silver grove,KY,Campbell
17967,sparta,KY,Gallatin
17968,union,KY,Boone
17969,verona,KY,Boone
17970,wallingford,KY,Fleming
17971,walton,KY,Boone
17972,warsaw,KY,Gallatin
17973,washington,KY,Mason
17974,williamstown,KY,Grant
17975,worthville,KY,Carroll
17977,ashland,KY,Boyd
17981,argillite,KY,Greenup
17982,blaine,KY,Lawrence
17983,carter,KY,Carter
17984,catlettsburg,KY,Boyd
17985,denton,KY,Carter
17986,emerson,KY,Lewis
17987,flatwoods,KY,Greenup
17988,garrison,KY,Lewis
17989,grahn,KY,Carter
17990,grayson,KY,Carter
17991,greenup,KY,Greenup
17992,hitchins,KY,Carter
17993,isonville,KY,Elliott
17994,martha,KY,Lawrence
17995,mazie,KY,Lawrence
17996,olive hill,KY,Carter
17997,quincy,KY,Lewis
17998,rush,KY,Boyd
17999,russell,KY,Greenup
18000,sandy hook,KY,Elliott
18001,soldier,KY,Carter
18002,south portsmouth,KY,Greenup
18003,south shore,KY,Greenup
18004,vanceburg,KY,Lewis
18005,webbville,KY,Lawrence
18006,willard,KY,Carter
18007,worthington,KY,Greenup
18008,tollesboro,KY,Lewis
18009,adams,KY,Lawrence
18010,beauty,KY,Martin
18011,boons camp,KY,Johnson
18012,debord,KY,Martin
18013,east point,KY,Floyd
18014,flatgap,KY,Johnson
18015,hagerhill,KY,Johnson
18016,inez,KY,Martin
18017,keaton,KY,Johnson
18018,louisa,KY,Lawrence
18019,lovely,KY,Martin
18020,lowmansville,KY,Lawrence
18021,meally,KY,Johnson
18022,oil springs,KY,Johnson
18023,paintsville,KY,Johnson
18024,pilgrim,KY,Martin
18025,river,KY,Johnson
18026,sitka,KY,Johnson
18027,staffordsville,KY,Johnson
18028,stambaugh,KY,Johnson
18029,thelma,KY,Johnson
18030,tomahawk,KY,Martin
18031,tutor key,KY,Johnson
18032,ulysses,KY,Lawrence
18033,van lear,KY,Johnson
18034,warfield,KY,Martin
18035,west van lear,KY,Johnson
18036,williamsport,KY,Johnson
18037,wittensville,KY,Johnson
18038,campton,KY,Wolfe
18039,athol,KY,Lee
18040,bays,KY,Breathitt
18041,beattyville,KY,Lee
18042,bethany,KY,Wolfe
18043,booneville,KY,Owsley
18044,clayhole,KY,Breathitt
18045,hazel green,KY,Wolfe
18046,heidelberg,KY,Lee
18047,island city,KY,Owsley
18048,jackson,KY,Breathitt
18049,lone,KY,Lee
18050,lost creek,KY,Breathitt
18051,mistletoe,KY,Owsley
18052,mize,KY,Morgan
18053,pine ridge,KY,Wolfe
18054,primrose,KY,Lee
18055,ricetown,KY,Owsley
18056,rogers,KY,Wolfe
18057,rousseau,KY,Breathitt
18058,rowdy,KY,Perry
18059,saint helens,KY,Lee
18060,vancleve,KY,Breathitt
18061,vincent,KY,Owsley
18062,whick,KY,Breathitt
18063,zoe,KY,Lee
18064,cannel city,KY,Morgan
18065,crockett,KY,Morgan
18066,elkfork,KY,Morgan
18067,ezel,KY,Morgan
18068,falcon,KY,Magoffin
18069,gapville,KY,Magoffin
18070,malone,KY,Morgan
18071,ophir,KY,Morgan
18072,royalton,KY,Magoffin
18073,salyersville,KY,Magoffin
18074,west liberty,KY,Morgan
18075,wrigley,KY,Morgan
18076,pikeville,KY,Pike
18078,south williamson,KY,Pike
18079,ashcamp,KY,Pike
18080,belcher,KY,Pike
18081,belfry,KY,Pike
18082,burdine,KY,Letcher
18083,canada,KY,Pike
18084,dorton,KY,Pike
18085,elkhorn city,KY,Pike
18086,fedscreek,KY,Pike
18087,fords branch,KY,Pike
18088,forest hills,KY,Pike
18089,freeburn,KY,Pike
18090,hardy,KY,Pike
18091,hellier,KY,Pike
18092,huddy,KY,Pike
18093,jenkins,KY,Letcher
18094,jonancy,KY,Pike
18095,kimper,KY,Pike
18096,lick creek,KY,Pike
18097,lookout,KY,Pike
18098,mc andrews,KY,Pike
18099,mc carr,KY,Pike
18100,majestic,KY,Pike
18101,mouthcard,KY,Pike
18102,myra,KY,Pike
18103,phelps,KY,Pike
18104,phyllis,KY,Pike
18105,pinsonfork,KY,Pike
18106,raccoon,KY,Pike
18107,ransom,KY,Pike
18108,regina,KY,Pike
18109,robinson creek,KY,Pike
18110,rockhouse,KY,Pike
18111,shelbiana,KY,Pike
18112,shelby gap,KY,Pike
18113,sidney,KY,Pike
18114,steele,KY,Pike
18115,stone,KY,Pike
18116,stopover,KY,Pike
18117,varney,KY,Pike
18118,virgie,KY,Pike
18119,allen,KY,Floyd
18120,auxier,KY,Floyd
18121,banner,KY,Floyd
18122,beaver,KY,Floyd
18123,betsy layne,KY,Floyd
18124,bevinsville,KY,Floyd
18125,blue river,KY,Floyd
18126,bypro,KY,Floyd
18127,dana,KY,Floyd
18128,david,KY,Floyd
18129,drift,KY,Floyd
18130,dwale,KY,Floyd
18131,eastern,KY,Floyd
18132,garrett,KY,Floyd
18133,grethel,KY,Floyd
18134,gunlock,KY,Magoffin
18135,harold,KY,Floyd
18136,hi hat,KY,Floyd
18137,hueysville,KY,Floyd
18138,ivel,KY,Floyd
18139,lackey,KY,Knott
18140,langley,KY,Floyd
18141,mc dowell,KY,Floyd
18142,martin,KY,Floyd
18143,melvin,KY,Floyd
18144,minnie,KY,Floyd
18145,prestonsburg,KY,Floyd
18146,printer,KY,Floyd
18147,stanville,KY,Floyd
18148,teaberry,KY,Floyd
18149,tram,KY,Floyd
18150,wayland,KY,Floyd
18151,weeksbury,KY,Floyd
18152,wheelwright,KY,Floyd
18153,hazard,KY,Perry
18155,ary,KY,Perry
18156,avawam,KY,Perry
18157,bear branch,KY,Leslie
18158,bonnyman,KY,Perry
18159,buckhorn,KY,Perry
18160,bulan,KY,Perry
18161,busy,KY,Perry
18162,carrie,KY,Knott
18163,chavies,KY,Perry
18164,combs,KY,Perry
18165,cornettsville,KY,Perry
18166,delphia,KY,Perry
18167,dice,KY,Perry
18168,dwarf,KY,Perry
18169,emmalena,KY,Knott
18170,fisty,KY,Knott
18171,gays creek,KY,Perry
18172,happy,KY,Perry
18173,hardburly,KY,Perry
18174,hyden,KY,Leslie
18175,jeff,KY,Perry
18176,krypton,KY,Perry
18177,sassafras,KY,Knott
18178,scuddy,KY,Perry
18179,sizerock,KY,Leslie
18180,slemp,KY,Perry
18181,smilax,KY,Leslie
18182,thousandsticks,KY,Leslie
18183,vest,KY,Knott
18184,vicco,KY,Perry
18185,viper,KY,Perry
18186,wendover,KY,Leslie
18187,wooton,KY,Leslie
18188,yeaddiss,KY,Leslie
18189,yerkes,KY,Perry
18190,blackey,KY,Letcher
18191,cromona,KY,Letcher
18192,deane,KY,Letcher
18193,ermine,KY,Letcher
18194,garner,KY,Knott
18195,gordon,KY,Letcher
18196,hallie,KY,Letcher
18197,hindman,KY,Knott
18198,isom,KY,Letcher
18199,jackhorn,KY,Letcher
18200,jeremiah,KY,Letcher
18201,kite,KY,Knott
18202,leburn,KY,Knott
18203,letcher,KY,Letcher
18204,linefork,KY,Letcher
18205,littcarr,KY,Knott
18206,mc roberts,KY,Letcher
18207,mallie,KY,Knott
18208,mayking,KY,Letcher
18209,millstone,KY,Letcher
18210,mousie,KY,Knott
18211,neon,KY,Letcher
18212,pine top,KY,Knott
18213,pippa passes,KY,Knott
18214,premium,KY,Letcher
18215,redfox,KY,Knott
18216,roxana,KY,Letcher
18217,seco,KY,Letcher
18218,thornton,KY,Letcher
18219,whitesburg,KY,Letcher
18220,dema,KY,Knott
18221,raven,KY,Knott
18222,topmost,KY,Knott
18223,paducah,KY,McCracken
18224,paducah,KY,Mccracken
18226,almo,KY,Calloway
18227,arlington,KY,Carlisle
18228,bandana,KY,Ballard
18229,bardwell,KY,Carlisle
18230,barlow,KY,Ballard
18231,benton,KY,Marshall
18232,boaz,KY,Graves
18233,burna,KY,Livingston
18234,calvert city,KY,Marshall
18235,clinton,KY,Hickman
18236,columbus,KY,Hickman
18237,crayne,KY,Crittenden
18238,cunningham,KY,Carlisle
18239,dexter,KY,Calloway
18240,dycusburg,KY,Crittenden
18241,eddyville,KY,Lyon
18242,fancy farm,KY,Graves
18243,farmington,KY,Graves
18244,fulton,KY,Fulton
18245,gilbertsville,KY,Marshall
18246,grand rivers,KY,Livingston
18247,hampton,KY,Livingston
18248,hardin,KY,Marshall
18249,hazel,KY,Calloway
18250,hickman,KY,Fulton
18251,hickory,KY,Graves
18252,kevil,KY,McCracken
18253,kirksey,KY,Calloway
18254,kuttawa,KY,Lyon
18255,la center,KY,Ballard
18256,ledbetter,KY,Livingston
18257,lovelaceville,KY,Ballard
18258,lowes,KY,Graves
18259,lynnville,KY,Graves
18260,marion,KY,Crittenden
18261,mayfield,KY,Graves
18262,melber,KY,Graves
18263,milburn,KY,Carlisle
18264,murray,KY,Calloway
18265,new concord,KY,Calloway
18266,salem,KY,Livingston
18267,sedalia,KY,Graves
18268,smithland,KY,Livingston
18269,symsonia,KY,Graves
18270,tiline,KY,Livingston
18271,tolu,KY,Crittenden
18272,water valley,KY,Graves
18273,west paducah,KY,McCracken
18274,wickliffe,KY,Ballard
18275,wingo,KY,Graves
18276,bowling green,KY,Warren
18280,adolphus,KY,Allen
18281,alvaton,KY,Warren
18282,austin,KY,Barren
18283,beaumont,KY,Metcalfe
18284,cave city,KY,Barren
18285,drake,KY,Warren
18286,edmonton,KY,Metcalfe
18287,eighty eight,KY,Barren
18288,etoile,KY,Barren
18289,fountain run,KY,Monroe
18290,franklin,KY,Simpson
18292,gamaliel,KY,Monroe
18293,glasgow,KY,Barren
18295,hestand,KY,Monroe
18296,hiseville,KY,Barren
18297,holland,KY,Allen
18298,knob lick,KY,Metcalfe
18299,lucas,KY,Barren
18300,mount hermon,KY,Monroe
18301,oakland,KY,Warren
18302,park city,KY,Barren
18303,rocky hill,KY,Edmonson
18304,scottsville,KY,Allen
18305,summer shade,KY,Metcalfe
18306,tompkinsville,KY,Monroe
18307,woodburn,KY,Warren
18308,smiths grove,KY,Warren
18309,aberdeen,KY,Butler
18310,adairville,KY,Logan
18311,allensville,KY,Todd
18312,auburn,KY,Logan
18313,bee spring,KY,Edmonson
18314,brownsville,KY,Edmonson
18315,cadiz,KY,Trigg
18316,center,KY,Metcalfe
18317,cerulean,KY,Christian
18318,clifty,KY,Todd
18319,crofton,KY,Christian
18320,dunbar,KY,Butler
18321,elkton,KY,Todd
18322,fairview,KY,Todd
18323,fort campbell,KY,Christian
18324,gracey,KY,Christian
18325,guthrie,KY,Todd
18326,herndon,KY,Christian
18327,hopkinsville,KY,Christian
18329,jetson,KY,Butler
18330,la fayette,KY,Christian
18331,lewisburg,KY,Logan
18332,mammoth cave,KY,Edmonson
18333,morgantown,KY,Butler
18334,oak grove,KY,Christian
18335,olmstead,KY,Logan
18336,pembroke,KY,Christian
18337,rochester,KY,Butler
18338,rockfield,KY,Warren
18339,roundhill,KY,Butler
18340,russellville,KY,Logan
18341,sharon grove,KY,Todd
18342,south union,KY,Logan
18343,sweeden,KY,Edmonson
18344,trenton,KY,Todd
18345,welchs creek,KY,Butler
18346,woodbury,KY,Butler
18347,owensboro,KY,Daviess
18351,beaver dam,KY,Ohio
18352,beech creek,KY,Muhlenberg
18353,beech grove,KY,McLean
18354,beechmont,KY,Muhlenberg
18355,belton,KY,Muhlenberg
18356,bremen,KY,Muhlenberg
18357,browder,KY,Muhlenberg
18358,calhoun,KY,McLean
18359,centertown,KY,Ohio
18360,central city,KY,Muhlenberg
18361,cleaton,KY,Muhlenberg
18362,cromwell,KY,Ohio
18363,curdsville,KY,Henderson
18364,drakesboro,KY,Muhlenberg
18365,dundee,KY,Ohio
18366,dunmor,KY,Muhlenberg
18367,fordsville,KY,Ohio
18368,graham,KY,Muhlenberg
18369,greenville,KY,Muhlenberg
18370,hartford,KY,Ohio
18371,hawesville,KY,Hancock
18372,horse branch,KY,Ohio
18373,island,KY,McLean
18374,lewisport,KY,Hancock
18375,livermore,KY,McLean
18376,mc henry,KY,Ohio
18377,maceo,KY,Daviess
18378,maple mount,KY,Daviess
18379,olaton,KY,Ohio
18380,pellville,KY,Hancock
18381,philpot,KY,Daviess
18382,powderly,KY,Muhlenberg
18383,reynolds station,KY,Hancock
18384,rockport,KY,Ohio
18385,rosine,KY,Ohio
18386,rumsey,KY,McLean
18387,sacramento,KY,McLean
18388,south carrollton,KY,Muhlenberg
18389,stanley,KY,Daviess
18390,utica,KY,Daviess
18391,west louisville,KY,Daviess
